sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed
3028897,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"In unseren Trainingsdaten existieren diese Bilder, jeweils klassifiziert von Ärztinnen und Ärzten, also von Expertinnen und Experten. Hat man genügend dieser Bilder mit entsprechenden Befunden, kann ein Algorithmus mit diesen Daten trainiert werden.",trainingsdaten existieren bilder jeweils klassifiziert ärztinnen ärzten expertinnen experten genügend bilder entsprechenden befunden algorithmus daten trainiert
3028900,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Er erkennt also Muster und imitiert diese. Schließlich kann man diesen trainierten Algorithmus dann auf unbekannte Bilder anwenden und die Frage stellen: Ist hier ein Tumor zu sehen, ja oder nein?",erkennt muster imitiert schließlich trainierten algorithmus unbekannte bilder anwenden frage stellen tumor sehen
3028901,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Schließlich kann man diesen trainierten Algorithmus dann auf unbekannte Bilder anwenden und die Frage stellen: Ist hier ein Tumor zu sehen, ja oder nein? Der Algorithmus kann angeben, wie sicher auf diesem neuen Bild ein Tumor zu sehen ist.",schließlich trainierten algorithmus unbekannte bilder anwenden frage stellen tumor sehen algorithmus angeben sicher neuen bild tumor sehen
3028902,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Der Algorithmus kann angeben, wie sicher auf diesem neuen Bild ein Tumor zu sehen ist. Jetzt schauen die Expertinnen und Experten noch mal drauf, um zu überprüfen, ob der Algorithmus die Muster richtig erkannt hat, und damit lernt er wieder.",algorithmus angeben sicher neuen bild tumor sehen schauen expertinnen experten drauf überprüfen algorithmus muster richtig erkannt lernt
3028903,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Jetzt schauen die Expertinnen und Experten noch mal drauf, um zu überprüfen, ob der Algorithmus die Muster richtig erkannt hat, und damit lernt er wieder. Dieser Vorgang wird auch „Machine Learning“, also „maschinelles Lernen“, genannt.",schauen expertinnen experten drauf überprüfen algorithmus muster richtig erkannt lernt vorgang „machine learning“ „maschinelles lernen“ genannt
3028905,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Wir bringen einem Computerprogramm bei, anhand von vorhandenen Daten Muster zu erkennen, die es dann in neuen Kontexten wiederfinden kann. Wir alle trainieren übrigens Algorithmen, sind also quasi Expertinnen und Experten, wenn wir die Bildchen mit dem Zebrastreifen oder den Ampeln anklicken, um zu bestätigen, dass wir keine Roboter sind.",bringen computerprogramm anhand vorhandenen daten muster erkennen neuen kontexten wiederfinden trainieren algorithmen quasi expertinnen experten bildchen zebrastreifen ampeln anklicken bestätigen roboter
3028906,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Wir alle trainieren übrigens Algorithmen, sind also quasi Expertinnen und Experten, wenn wir die Bildchen mit dem Zebrastreifen oder den Ampeln anklicken, um zu bestätigen, dass wir keine Roboter sind. Es gibt unzählige Beispiele aus dem Bereich Data-Mining, und angewendet werden diese Methoden auch heute schon in vielen Kontexten.",trainieren algorithmen quasi expertinnen experten bildchen zebrastreifen ampeln anklicken bestätigen roboter gibt unzählige beispiele bereich datamining angewendet methoden heute vielen kontexten
3028915,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,Deswegen müssen personenbezogene Daten ordentlich anonymisiert und mit Vorsicht behandelt werden. Auch gibt es beim Data-Mining eine ungleiche Verteilung in der Nutzung.,müssen personenbezogene daten ordentlich anonymisiert vorsicht behandelt gibt beim datamining ungleiche verteilung nutzung
3028921,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Und genau das sehen wir gerade bei ChatGPT. Teilweise erzählt es einem einen ganz schönen Schmu; aber ohne Quellenangabe und ohne Kennzeichnungspflicht für algorithmische Entscheidungen, Bilder und grundsätzlich KI-generierte Inhalte kann ich das nicht einfach nachvollziehen.",sehen chatgpt teilweise erzählt ganz schönen schmu quellenangabe kennzeichnungspflicht algorithmische entscheidungen bilder grundsätzlich kigenerierte inhalte einfach nachvollziehen
3028922,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Teilweise erzählt es einem einen ganz schönen Schmu; aber ohne Quellenangabe und ohne Kennzeichnungspflicht für algorithmische Entscheidungen, Bilder und grundsätzlich KI-generierte Inhalte kann ich das nicht einfach nachvollziehen. Ein riesiges Problem bei Algorithmen und algorithmischen Entscheidungen ist die vermeintliche Objektivität.",teilweise erzählt ganz schönen schmu quellenangabe kennzeichnungspflicht algorithmische entscheidungen bilder grundsätzlich kigenerierte inhalte einfach nachvollziehen riesiges problem algorithmen algorithmischen entscheidungen vermeintliche objektivität
3028923,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Ein riesiges Problem bei Algorithmen und algorithmischen Entscheidungen ist die vermeintliche Objektivität. Kann eine Maschine, ein Algorithmus rassistisch sein, kann sie diskriminieren?",riesiges problem algorithmen algorithmischen entscheidungen vermeintliche objektivität maschine algorithmus rassistisch diskriminieren
3028925,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Grundsätzlich ja, aber nicht willentlich! Denn Maschinen und Algorithmen sind nur so objektiv wie die Daten, die wir ihnen zur Verfügung stellen, mit denen wir sie trainieren.",grundsätzlich willentlich maschinen algorithmen objektiv daten verfügung stellen denen trainieren
3028928,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"So, was machen wir jetzt damit? Wir müssen uns im Klaren sein: Data-Mining ist in vollem Gange; das ist keine Zukunftsmusik.",
3028929,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,Wir müssen uns im Klaren sein: Data-Mining ist in vollem Gange; das ist keine Zukunftsmusik. Wir trainieren jeden Tag Algorithmen und Maschinen mit unseren Daten.,müssen klaren datamining vollem gange zukunftsmusik trainieren tag algorithmen maschinen daten
3028932,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Wir werden diese Entwicklung nicht mehr aufhalten, und das sollten wir auch nicht versuchen. Wir sollten aber versuchen, sie zu lenken: Weg von reinem Profitstreben hin zu einer stärkeren Nutzung von Data-Mining im Sinne des Gemeinwohls.",entwicklung mehr aufhalten sollten versuchen sollten versuchen lenken reinem profitstreben stärkeren nutzung datamining sinne gemeinwohls
3028934,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Policy,"Weg vom Datensammeln um jeden Preis hin zu einem datensparsamen, gezielten, zweckgebundenen und zielgerichteten Umgang insbesondere mit personenbezogenen Daten. Weg vom Wilden Westen, in dem Hersteller von Produkten jedes Byte an Nutzerinnen- und Nutzerdaten sammeln und auswerten durften, hin zu Regulierung wie dem Data Act, der die Hoheit über die Daten dahin zurückgibt, wo sie hingehören, nämlich zu den Nutzerinnen und Nutzern.",datensammeln preis datensparsamen gezielten zweckgebundenen zielgerichteten umgang insbesondere personenbezogenen daten wilden westen hersteller produkten byte nutzerinnen nutzerdaten sammeln auswerten durften regulierung data act hoheit daten dahin zurückgibt hingehören nutzerinnen nutzern
3028937,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Policy,"Wir entscheiden, wer unsere Daten bekommt. Und weg von proprietären Algorithmen mit unbekannten Trainingsdaten hin zu einer Kennzeichnungspflicht für maschinell erstellte Inhalte, Bilder oder Videos.",entscheiden wer daten bekommt proprietären algorithmen unbekannten trainingsdaten kennzeichnungspflicht maschinell erstellte inhalte bilder videos
3028938,1090493,20,98,SPD,anna,kassautzki,2023-04-21,Society,"Und weg von proprietären Algorithmen mit unbekannten Trainingsdaten hin zu einer Kennzeichnungspflicht für maschinell erstellte Inhalte, Bilder oder Videos. Data-Mining ist mächtig, aber noch mächtiger sind Data-Mining-Anwendungen im Zusammenspiel mit Vertrauen und Transparenz.",proprietären algorithmen unbekannten trainingsdaten kennzeichnungspflicht maschinell erstellte inhalte bilder videos datamining mächtig mächtiger datamininganwendungen zusammenspiel vertrauen transparenz
3028945,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Society,"Diese Binsenweisheit ist inzwischen sogar – wir haben es gehört – bei den Linken angekommen. Bei der heutigen Datenspur, die man aber selbst jederzeit legt und die man durch andere zugeordnet bekommt, ist der Begriff „Ressource“ statt „Währung“ eigentlich korrekter, und daher leitet sich auch dieser Begriff des Data-Minings ab.",binsenweisheit inzwischen – gehört – linken angekommen heutigen datenspur jederzeit legt zugeordnet bekommt begriff „ressource“ statt „währung“ korrekter leitet begriff dataminings ab
3028947,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Society,"Ist diese Disziplin nun Fluch oder Segen, gut für den Einzelnen oder nur für die Mächtigen, für die Wirtschaft oder den Staat, für den Gründlichen oder nur für den Denkfaulen? Allgemein lässt sich das so kaum beantworten, und so befasst sich auch der genannte umfangreiche Bericht zunächst schwerpunktmäßig mit Data-Mining im medizinischen Zusammenhang.",disziplin fluch segen einzelnen mächtigen wirtschaft staat gründlichen denkfaulen allgemein lässt kaum beantworten befasst genannte umfangreiche bericht zunächst schwerpunktmäßig datamining medizinischen zusammenhang
3028957,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Society,"Zunächst gibt es eine konkrete Information, gegebenenfalls direkt auf ein Individuum bezogen oder rückführbar, und ganz am Ende gibt es eine Handlungsempfehlung oder Erkenntnis aufgrund einer konkreten Abfrage aus einem mehrfach aufbereiteten globalen Datenprodukt. Dazwischen ist jede Raffinierungsstufe denkbar, die Bezeichnung „Data-Mining“ also selbst eigentlich sogar noch viel zu kurz gegriffen.",zunächst gibt konkrete information gegebenenfalls direkt individuum bezogen rückführbar ganz ende gibt handlungsempfehlung erkenntnis aufgrund konkreten abfrage mehrfach aufbereiteten globalen datenprodukt dazwischen raffinierungsstufe denkbar bezeichnung „datamining“ kurz gegriffen
3028967,1090495,20,98,AfD,tobias matthias,peterka,2023-04-21,Policy,"Abgeleitete Datenprodukte im Gesundheitsbereich müssen dann aber bitte wieder privatrechtlichem Eigentum zugänglich sein. Data-Mining muss retrospektiv objektiv überprüfbar sein, ganz genau.",abgeleitete datenprodukte gesundheitsbereich müssen privatrechtlichem eigentum zugänglich datamining retrospektiv objektiv überprüfbar ganz
3028980,1090497,20,98,Grüne,laura,kraft,2023-04-21,Economy,Wir haben in unserer modernen Welt Zugang zu sehr vielen Daten. Sie kennen Data-Mining vielleicht aus dem Bereich von Kundenanalysen bzw. Vorlieben von Kunden aufgrund von Warenanalysen; das ist so ein ganz praktisches Beispiel.,unserer modernen welt zugang vielen daten kennen datamining bereich kundenanalysen bzw vorlieben kunden aufgrund warenanalysen ganz praktisches beispiel
3028984,1090497,20,98,Grüne,laura,kraft,2023-04-21,Science,"Sie bieten wertvolle Einblicke für die Forschung und helfen uns dabei, Patientinnen und Patienten bestmögliche Versorgung zu bieten oder im Zweifelsfall sogar Leben zu retten. Data-Mining ermöglicht uns, Muster, Trends und Zusammenhänge in diesen Daten zu identifizieren.",bieten wertvolle einblicke forschung helfen patientinnen patienten bestmögliche versorgung bieten zweifelsfall leben retten datamining ermöglicht muster trends zusammenhänge daten identifizieren
3028986,1090497,20,98,Grüne,laura,kraft,2023-04-21,Science,"Diese Muster wären mit bloßem Auge nicht erkennbar. Es könnten Infektionen erkannt werden, Krebs könnte frühzeitig erkannt und Herzinfarkte könnten vorhergesagt werden; das alles ist mit diesen Algorithmen möglich.",muster wären bloßem auge erkennbar könnten infektionen erkannt krebs frühzeitig erkannt herzinfarkte könnten vorhergesagt algorithmen möglich
3028987,1090497,20,98,Grüne,laura,kraft,2023-04-21,Science,"Es könnten Infektionen erkannt werden, Krebs könnte frühzeitig erkannt und Herzinfarkte könnten vorhergesagt werden; das alles ist mit diesen Algorithmen möglich. Der Begriff „Data-Mining“ ist aber nichtsdestotrotz ein eher unscharfer Begriff, ähnlich wie zum Beispiel der Begriff „künstliche Intelligenz“.",könnten infektionen erkannt krebs frühzeitig erkannt herzinfarkte könnten vorhergesagt algorithmen möglich begriff „datamining“ nichtsdestotrotz eher unscharfer begriff ähnlich beispiel begriff „künstliche intelligenz“
3029014,1090499,20,98,Linke,petra,sitte,2023-04-21,Society,Der Zweck heiligt eben nicht die Mittel. Für den Zweck unabhängiger Forschung haben Data-Mining-Methoden einen enormen Nutzen; die Kollegen haben es ja schon ausgeführt.,zweck heiligt mittel zweck unabhängiger forschung dataminingmethoden enormen nutzen kollegen ausgeführt
3029021,1090499,20,98,Linke,petra,sitte,2023-04-21,Society,Warum? Weil Data-Mining eben leistungsfähiger Speicherung und des Zugangs zu öffentlich erhobenen Daten bedarf.,warum datamining leistungsfähiger speicherung zugangs öffentlich erhobenen daten bedarf
3029024,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,Unter den rechtlichen Regelungen spielen Datenschutz und Urheberrecht eine besondere Rolle. Seit einigen Jahren gelten beispielsweise die Regelungen für das wissenschaftliche Text- und Data-Mining.,rechtlichen regelungen spielen datenschutz urheberrecht besondere rolle seit jahren gelten beispielsweise regelungen wissenschaftliche text datamining
3029028,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,"Das ist auch für die Ausrichtung weiterer Programme oder Förderungen notwendig. Schließlich will ich ein Wort zu künstlicher Intelligenz sagen; denn wer über Data-Mining redet, muss über künstliche Intelligenz reden.",ausrichtung weiterer programme förderungen notwendig schließlich künstlicher intelligenz sagen wer datamining redet künstliche intelligenz reden
3029029,1090499,20,98,Linke,petra,sitte,2023-04-21,Society,"Schließlich will ich ein Wort zu künstlicher Intelligenz sagen; denn wer über Data-Mining redet, muss über künstliche Intelligenz reden. Hier ist Data-Mining nämlich nur eine wichtige Hilfstechnologie.",schließlich künstlicher intelligenz sagen wer datamining redet künstliche intelligenz reden datamining wichtige hilfstechnologie
3029030,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,Hier ist Data-Mining nämlich nur eine wichtige Hilfstechnologie. Rechtliche Rahmenbedingungen für KI gehen aber darüber hinaus.,datamining wichtige hilfstechnologie rechtliche rahmenbedingungen ki gehen darüber hinaus
3029031,1090499,20,98,Linke,petra,sitte,2023-04-21,Policy,Rechtliche Rahmenbedingungen für KI gehen aber darüber hinaus. Unverzichtbar ist daher ein umfassendes und robustes Regulierungssystem für KI.,rechtliche rahmenbedingungen ki gehen darüber hinaus unverzichtbar umfassendes robustes regulierungssystem ki
3029037,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Science,Sehr geehrte Damen und Herren! Auch ich als siebter Redner hier in der Debatte möchte mich dem Thema „Data-Mining im Gesundheitswesen“ widmen.,geehrte siebter redner debatte möchte thema „datamining gesundheitswesen“ widmen
3029039,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Science,"Dabei werde ich jetzt nicht auf die Beispiele wie Mammografie oder Ähnliches, die schon im Bericht vorliegen, eingehen, sondern ich möchte es etwas weiter fassen. Es ist mittlerweile, glaube ich, unfraglich – und ich kann dies aus meiner eigenen Zeit als forschender Medizinphysiker aus persönlichem Erleben bestätigen –, dass im Data-Mining ein enormes Potenzial für die Verbesserung nicht nur von Diagnostik, sondern auch von Prophylaxe, Therapie und Nachsorge besteht.",beispiele mammografie ähnliches bericht vorliegen eingehen möchte fassen mittlerweile glaube unfraglich – eigenen zeit forschender medizinphysiker persönlichem erleben bestätigen – datamining enormes potenzial verbesserung diagnostik prophylaxe therapie nachsorge besteht
3029043,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Policy,"Aber in kaum einem Bereich ist die Abwägung zwischen der Nutzung von Daten mit den damit verbundenen Risiken und dem Nutzen für die Menschen klarer als im Bereich der Medizin. In der Debatte am 2. März waren wir uns einig, dass wir das Potenzial von Data-Mining nutzbar machen müssen.",kaum bereich abwägung nutzung daten verbundenen risiken nutzen menschen klarer bereich medizin debatte märz potenzial datamining nutzbar müssen
3029052,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Policy,"Es ist wichtig, dass wir die Verfügbarkeit und Nutzung von Gesundheitsdaten für die Forschung deutlich verbessern. Auch und insbesondere auf der Basis des nun vorliegenden TAB-Berichtes, für den auch ich mich herzlich bedanke, fordern wir die Bundesregierung auf, auf eine schnelle Beschlussfassung des European Health Data Space hinzuwirken und schnellstmöglich den angekündigten Entwurf für das Gesundheitsdatennutzungsgesetz vorzulegen.",wichtig verfügbarkeit nutzung gesundheitsdaten forschung deutlich verbessern insbesondere basis vorliegenden tabberichtes herzlich bedanke fordern bundesregierung schnelle beschlussfassung european health data space hinzuwirken schnellstmöglich angekündigten entwurf gesundheitsdatennutzungsgesetz vorzulegen
3029057,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Science,"Wir müssen sicherstellen, dass sie strukturell gestärkt wird, um ihre Rolle als Scharnier zwischen Forschung und Transfer zu erfüllen. Insgesamt müssen wir also sicherstellen, dass wir die Chancen von Data-Mining, wie im TAB-Bericht deutlich beschrieben, im Gesundheitswesen nutzen, aber auch die Bedenken hinsichtlich des Datenschutzes berücksichtigen.",müssen sicherstellen strukturell gestärkt rolle scharnier forschung transfer erfüllen insgesamt müssen sicherstellen chancen datamining tabbericht deutlich beschrieben gesundheitswesen nutzen bedenken hinsichtlich datenschutzes berücksichtigen
3029064,1090501,20,98,CDU/CSU,stephan,albani,2023-04-21,Society,"Es ist jedoch auch wichtig, dass die behördlichen Aufsichts- und Genehmigungsstrukturen angepasst werden, meint: effektiv und zielgerichtet arbeiten können, um einen sorgsamen Umgang bei gleichzeitig hoher Geschwindigkeit der Verarbeitung der Gesundheitsdaten zu gewährleisten und somit das Vertrauen der Patienten in die ePA und die Datenspende zu stärken. Als Wissenschaftler sei mir erlaubt, am Schluss noch anzufügen: Wenn du beginnst und ein Chaos von Daten vor dir siehst, KI oder andere Mittel und Methoden nutzt und in diesem Chaos eine Ordnung schaffst und ein System dahinter siehst, daraus Regeln ableiten kannst, daraus Therapien entwickeln kannst und am Ende einen Patienten nach Hause gehen siehst, dem du mit diesen Erkenntnissen hast helfen können: Meine Damen und Herren, es gibt nichts Schöneres.",jedoch wichtig behördlichen aufsichts genehmigungsstrukturen angepasst meint effektiv zielgerichtet arbeiten sorgsamen umgang gleichzeitig hoher geschwindigkeit verarbeitung gesundheitsdaten gewährleisten somit vertrauen patienten epa datenspende stärken wissenschaftler sei erlaubt schluss anzufügen beginnst chaos daten siehst ki mittel methoden nutzt chaos ordnung schaffst system dahinter siehst daraus regeln ableiten kannst daraus therapien entwickeln kannst ende patienten hause gehen siehst erkenntnissen hast helfen gibt schöneres
3029068,1090503,20,98,SPD,holger,becker,2023-04-21,Society,"Werte Kolleginnen und Kollegen! In einer Welt, in der Daten zur neuen Währung geworden sind, ist Data-Mining ein unverzichtbares Werkzeug, um die verborgenen Schätze in den Daten zu heben und wertvolle Erkenntnisse für Unternehmen, Forschungseinrichtungen und die Gesellschaft als Ganzes zu gewinnen.",werte kolleginnen kollegen welt daten neuen währung geworden datamining unverzichtbares werkzeug verborgenen schätze daten heben wertvolle erkenntnisse unternehmen forschungseinrichtungen gesellschaft ganzes gewinnen
3029077,1090503,20,98,SPD,holger,becker,2023-04-21,Policy,"Das Potenzial der bereits vorhandenen und stets wachsenden Datenbestände in Deutschland, in Europa, in der ganzen Welt ist immens. Um diesen Datenschatz sinnvoll und innovationsfördernd zu heben, braucht es aber Methoden wie Data-Mining.",potenzial bereits vorhandenen stets wachsenden datenbestände deutschland europa ganzen welt immens datenschatz sinnvoll innovationsfördernd heben braucht methoden datamining
3029078,1090503,20,98,SPD,holger,becker,2023-04-21,Science,"Um diesen Datenschatz sinnvoll und innovationsfördernd zu heben, braucht es aber Methoden wie Data-Mining. Das Büro für Technikfolgen-Abschätzung des Bundestages hat in dem vorliegenden Bericht auf 310 Seiten sehr ausführlich und dabei gut verständlich skizziert, wie für nahezu alle Fragestellungen der modernen Welt Data-Mining von großer Hilfe sein kann; denn beim Data-Mining werden im Grunde bestehende Informationen gesammelt, und aus ihnen werden Schlussfolgerungen gezogen, also neue Informationen generiert.",datenschatz sinnvoll innovationsfördernd heben braucht methoden datamining büro technikfolgenabschätzung bundestages vorliegenden bericht seiten ausführlich verständlich skizziert nahezu fragestellungen modernen welt datamining großer hilfe beim datamining grunde bestehende informationen gesammelt schlussfolgerungen gezogen neue informationen generiert
3029085,1090503,20,98,SPD,holger,becker,2023-04-21,Society,"Dabei muss auch thematisiert werden, wie die Auswahl von Daten zustande kommt; denn es ist genauso relevant, zu wissen und zu verstehen, welche Daten durch bewusste Auswahl oder unbewusste Prozesse nicht verwendet werden, wie zu wissen, welche Daten in Auswertungen und Einschätzungen einfließen. Nicht nur feste, bestimmte, programmierte Algorithmen oder gewöhnliche KI kommen als Werkzeuge für Data-Mining infrage; ein noch viel potenterer Ansatz im Bereich Data-Mining ist generative KI wie beispielsweise ChatGPT – ich glaube, es gibt inzwischen keine Bundestagsdebatte mehr, in der das Wort nicht mindestens einmal vorkommt –, dessen Potenzial und Implikation für unser tägliches Leben wir im Moment tatsächlich kaum erahnen können.",thematisiert auswahl daten zustande kommt genauso relevant wissen verstehen daten bewusste auswahl unbewusste prozesse verwendet wissen daten auswertungen einschätzungen einfließen feste bestimmte programmierte algorithmen gewöhnliche ki kommen werkzeuge datamining infrage potenterer ansatz bereich datamining generative ki beispielsweise chatgpt – glaube gibt inzwischen bundestagsdebatte mehr mindestens vorkommt – potenzial implikation tägliches leben moment tatsächlich kaum erahnen
3029088,1090503,20,98,SPD,holger,becker,2023-04-21,Science,"Dieser wurde heute Morgen in unserer TAB-Berichterstatter/-innenrunde verabschiedet – Frau Kraft hat schon drauf hingewiesen – und wird heute noch veröffentlicht. Daran sieht man, dass das TAB-Büro – hier beginnt mein typischer TAB-Werbeblock – nicht nur wichtige Hintergrundberichte wie den am heutigen Tag diskutierten Bericht zu Data-Mining zu erstellen in der Lage ist, sondern auch brandaktuelle Themen schnell und fundiert aufbereiten kann.",wurde heute morgen unserer tabberichterstatterinnenrunde verabschiedet – kraft drauf hingewiesen – heute veröffentlicht sieht tabbüro – beginnt typischer tabwerbeblock – wichtige hintergrundberichte heutigen tag diskutierten bericht datamining erstellen lage brandaktuelle themen schnell fundiert aufbereiten
3029098,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Economy,"Liebe Kolleginnen und Kollegen von den demokratischen Fraktionen! Data-Mining – vereinfacht gesagt: die Aufbereitung, Strukturierung, Nutzbarmachung und Auswertung großer Datenmengen – ist eine wesentliche Komponente der sozial-ökologischen digitalen Transformation.",kolleginnen kollegen demokratischen fraktionen datamining – vereinfacht gesagt aufbereitung strukturierung nutzbarmachung auswertung großer datenmengen – wesentliche komponente sozialökologischen digitalen transformation
3029102,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Policy,Auf die konkreten Projektbeispiele sind die Vorredner/-innen schon ausgiebig eingegangen. Deswegen möchte ich mich hier auf drei Punkte konzentrieren: Der erste Punkt ist Open Data; denn der Bericht zeigt ganz besonders auch das Potenzial von offenen Daten auf.,konkreten projektbeispiele vorrednerinnen ausgiebig eingegangen möchte drei punkte konzentrieren erste punkt open data bericht zeigt ganz besonders potenzial offenen daten
3029103,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Policy,"Deswegen möchte ich mich hier auf drei Punkte konzentrieren: Der erste Punkt ist Open Data; denn der Bericht zeigt ganz besonders auch das Potenzial von offenen Daten auf. Es muss unser Anspruch sein, dass Forschungsergebnisse und Daten, die mit staatlichen Mitteln erzeugt werden, offen sind, getreu dem Motto: Public Money – Public Data.",möchte drei punkte konzentrieren erste punkt open data bericht zeigt ganz besonders potenzial offenen daten anspruch forschungsergebnisse daten staatlichen mitteln erzeugt offen getreu motto public money – public data
3029104,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Policy,"Es muss unser Anspruch sein, dass Forschungsergebnisse und Daten, die mit staatlichen Mitteln erzeugt werden, offen sind, getreu dem Motto: Public Money – Public Data. Die Bundesregierung hat in der Digitalstrategie den Punkt Open Data schon aufgenommen.",anspruch forschungsergebnisse daten staatlichen mitteln erzeugt offen getreu motto public money – public data bundesregierung digitalstrategie punkt open data aufgenommen
3029106,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Policy,"Das ist ein wichtiger Punkt. Das BMDV hat festgehalten, dass in der Verwaltung die Open-Data- und die Datenkompetenz generell gestärkt werden sollen, und im Koalitionsvertrag haben wir festgelegt, einen Rechtsanspruch auf Open Data einzuführen.",wichtiger punkt bmdv festgehalten verwaltung opendata datenkompetenz generell gestärkt sollen koalitionsvertrag festgelegt rechtsanspruch open data einzuführen
3029107,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Policy,"Das BMDV hat festgehalten, dass in der Verwaltung die Open-Data- und die Datenkompetenz generell gestärkt werden sollen, und im Koalitionsvertrag haben wir festgelegt, einen Rechtsanspruch auf Open Data einzuführen. Das ist wichtig; denn Open Data ermöglicht es gerade Start-ups, Open-Source-Entwicklerinnen und -Entwicklern, der Zivilgesellschaft und der Forschung, neue Projekte und innovative Geschäftsmodelle zu entwickeln.",bmdv festgehalten verwaltung opendata datenkompetenz generell gestärkt sollen koalitionsvertrag festgelegt rechtsanspruch open data einzuführen wichtig open data ermöglicht startups opensourceentwicklerinnen entwicklern zivilgesellschaft forschung neue projekte innovative geschäftsmodelle entwickeln
3029114,1090505,20,98,Grüne,maik,außendorf,2023-04-21,Policy,"Daher ist es gut und wichtig, dass wir mit der Datenschutz-Grundverordnung ein starkes Instrument zum Schutz personenbezogener Daten haben. Das gilt insbesondere natürlich auch für generative KI wie ChatGPT; das Problem ist ja schon mehrfach adressiert worden.",wichtig datenschutzgrundverordnung starkes instrument schutz personenbezogener daten gilt insbesondere generative ki chatgpt problem mehrfach adressiert worden
3034958,1091002,20,100,SPD,armand,zorn,2023-04-27,Economy,"Digitale Technologien verändern unsere Arbeitswelt. Das wird auch noch mal vor dem Hintergrund der aktuellen Debatten deutlich, die wir in den letzten Wochen rund um das Thema „generative KI und Mehrzweck-KI“ geführt haben.",digitale technologien verändern arbeitswelt hintergrund aktuellen debatten deutlich letzten wochen rund thema „generative ki mehrzweckki“ geführt
3034959,1091002,20,100,SPD,armand,zorn,2023-04-27,Society,"Das wird auch noch mal vor dem Hintergrund der aktuellen Debatten deutlich, die wir in den letzten Wochen rund um das Thema „generative KI und Mehrzweck-KI“ geführt haben. Generative KI – künstliche Intelligenz – sind Systeme, die eigene Inhalte entwickeln können basierend auf Algorithmen und Machine Learning.",hintergrund aktuellen debatten deutlich letzten wochen rund thema „generative ki mehrzweckki“ geführt generative ki – künstliche intelligenz – systeme eigene inhalte entwickeln basierend algorithmen machine learning
3034961,1091002,20,100,SPD,armand,zorn,2023-04-27,Society,"Mehrzweck-KI, um das mal zu definieren zu versuchen, sind KI-Systeme, die entwickelt werden für einen bestimmten Zweck, aber am Ende dann Anwendung finden können für viele andere Zwecke. Ich finde, vor dem Hintergrund der Entwicklung, die wir gerade sehen, wenn es um künstliche Intelligenz geht, wird noch einmal deutlich: Wer die digitale Transformation gestalten möchte, wer immer wieder davon spricht, dass wir als Gesellschaft Digitalisierung gestalten wollen, muss dafür sorgen, dass es auch mehr betriebliche Mitbestimmung gibt.",mehrzweckki definieren versuchen kisysteme entwickelt bestimmten zweck ende anwendung finden viele zwecke finde hintergrund entwicklung sehen künstliche intelligenz geht deutlich wer digitale transformation gestalten möchte wer immer davon spricht gesellschaft digitalisierung gestalten sorgen mehr betriebliche mitbestimmung gibt
