sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed,tech_sentiment,guhr_sentiment
3156266,1100956,20,129,Grüne,tabea,rößner,2023-10-13,Society,"Das sind nur einige Beispiele. KI wird in vielen öffentlichen und privaten Bereichen bereits eingesetzt: in Forschung und Bildung, Mobilität und Städteplanung, bei Versicherungen und Banken, in Handel und Verwaltung, Arbeitsmarkt und Polizeiarbeit.",beispiele ki vielen öffentlichen privaten bereichen bereits eingesetzt forschung bildung mobilität städteplanung versicherungen banken handel verwaltung arbeitsmarkt polizeiarbeit,neutral,neutral
3156268,1100956,20,129,Grüne,tabea,rößner,2023-10-13,Economy,"Umso wichtiger, dass Daten-, Verbraucher- und Grundrechtsschutz gewährleistet sind! Vertrauenswürdige KI „made in Europe“, das muss unsere Marke sein.",umso wichtiger daten verbraucher grundrechtsschutz gewährleistet vertrauenswürdige ki „made europe“ marke,positive,negative
3156293,1100958,20,129,Linke,petra,sitte,2023-10-13,Policy,"Anlass geben nicht nur der Verhandlungsverlauf zur Regulierung von künstlicher Intelligenz auf EU-Ebene, sondern auch jüngste Erkenntnisse aus KI-Anwendungen, die wir nicht ignorieren sollten. So galt bislang ChatGPT immer wieder als besonders positives Anwendungsbeispiel für KI.",anlass geben verhandlungsverlauf regulierung künstlicher intelligenz euebene jüngste erkenntnisse kianwendungen ignorieren sollten galt bislang chatgpt immer besonders positives anwendungsbeispiel ki,neutral,neutral
3156294,1100958,20,129,Linke,petra,sitte,2023-10-13,Society,"So galt bislang ChatGPT immer wieder als besonders positives Anwendungsbeispiel für KI. Nun aber haben Forschungen von AlgorithmWatch gemeinsam mit IA-Forensics gezeigt, dass der Chatbot beispielsweise Fragen zu den Landtagswahlen in Bayern und Hessen falsch und mit irreführenden Inhalten beantwortet hat.",galt bislang chatgpt immer besonders positives anwendungsbeispiel ki forschungen algorithmwatch gemeinsam iaforensics gezeigt chatbot beispielsweise fragen landtagswahlen bayern hessen falsch irreführenden inhalten beantwortet,negative,neutral
3156300,1100958,20,129,Linke,petra,sitte,2023-10-13,Society,"Dabei ist doch bekannt, dass KI-Nutzung einen immens hohen Strom- und Wasserverbrauch verursacht. Nachhaltigkeit und Klimaneutralität müssen angesichts der Klimaziele der UN und Deutschlands mittelfristig wesentlich über die Förderung und den Einsatz neuer Technologien, also auch von KI, entscheiden.",bekannt kinutzung immens hohen strom wasserverbrauch verursacht nachhaltigkeit klimaneutralität müssen angesichts klimaziele un deutschlands mittelfristig wesentlich förderung einsatz neuer technologien ki entscheiden,negative,neutral
3156319,1100958,20,129,Linke,petra,sitte,2023-10-13,Policy,"Statt weiterer Regulierungsausnahmen bedarf es schnell verbindlicher Regeln und Definitionen. Würden Sie sich beispielsweise stärker an unseren Vorschlägen oder verschiedener demokratischer, zivilgesellschaftlicher Organisationen orientieren, gäbe es mehr Vertrauenswürdigkeit für KI, sicherere Anwendungen und besseren Grundrechtsschutz.",statt weiterer regulierungsausnahmen bedarf schnell verbindlicher regeln definitionen beispielsweise stärker vorschlägen verschiedener demokratischer zivilgesellschaftlicher organisationen orientieren gäbe mehr vertrauenswürdigkeit ki sicherere anwendungen besseren grundrechtsschutz,neutral,neutral
3156329,1100960,20,129,FDP,michael,theurer,2023-10-13,Society,"Die Digitalisierung ist die Erweiterung der realen Welt um eine digitale Dimension, die im Zusammenwirken neue, zusätzliche Handlungsoptionen eröffnet. Die Debatte hat jetzt schon gezeigt, dass diese Entwicklung – als Quantensprung, als Revolution, als Multitalent wird ja die künstliche Intelligenz bezeichnet – mit Chancen und Risiken einhergeht.",digitalisierung erweiterung realen welt digitale dimension zusammenwirken neue zusätzliche handlungsoptionen eröffnet debatte gezeigt entwicklung – quantensprung revolution multitalent künstliche intelligenz bezeichnet – chancen risiken einhergeht,neutral,neutral
3156332,1100960,20,129,FDP,michael,theurer,2023-10-13,Society,"Manche sagen, dass keiner weiß, was KI können wird und wie man sicherstellt, dass man vertrauen kann. Man muss nicht so weit gehen wie der Cambridge-Physiker Stephen Hawking, der 2014 davor warnte, dass künstliche Intelligenz das Ende der Menschheit bedeuten könnte, oder der Historiker Yuval Harari, der davon sprach, dass KI das zerstören könnte, was den Menschen ausmacht.",sagen weiß ki sicherstellt vertrauen weit gehen cambridgephysiker stephen hawking warnte künstliche intelligenz ende menschheit bedeuten historiker yuval harari davon sprach ki zerstören menschen ausmacht,negative,neutral
3156337,1100960,20,129,FDP,michael,theurer,2023-10-13,Security,"– Das sind alles positive Dinge, die ja zum Teil auch heute schon angewendet werden. Aber auch KI warnt davor, dass Arbeitsplatzverluste, Datenschutzprobleme und Diskriminierungsanfälligkeit drohen und sich völlig neue ethische und auch sicherheitspolitische Fragen stellen.",– positive dinge teil heute angewendet ki warnt arbeitsplatzverluste datenschutzprobleme diskriminierungsanfälligkeit drohen völlig neue ethische sicherheitspolitische fragen stellen,negative,neutral
3156340,1100960,20,129,FDP,michael,theurer,2023-10-13,Economy,"Wenn Kollegin Kemmer bei der Begründung des Antrags der CDU/CSU-Fraktion darauf hinweist, dass es in Deutschland und in Europa erheblichen Nachholbedarf bei der künstlichen Intelligenz gibt, dann hat sie völlig recht. Denn 2021, als wir von der CDU/CSU-geführten Bundesregierung übernommen haben, war es ja so, dass die privaten Investitionen in künstliche Intelligenz in Deutschland bei 2,35 Milliarden US-Dollar lagen, in Großbritannien bei 4,4 Milliarden US-Dollar, also Faktor 2, und in den USA bei 47,4 Milliarden US-Dollar, also Faktor 20.",kollegin kemmer begründung antrags cducsufraktion hinweist deutschland europa erheblichen nachholbedarf künstlichen intelligenz gibt völlig recht cducsugeführten bundesregierung übernommen privaten investitionen künstliche intelligenz deutschland milliarden usdollar lagen großbritannien milliarden usdollar faktor usa milliarden usdollar faktor,neutral,neutral
3156343,1100960,20,129,FDP,michael,theurer,2023-10-13,Economy,"Da gab es also einen erheblichen Handlungsbedarf. Aber es gibt auch positive Signale: Die Zahl der Unternehmen in Deutschland, die künstliche Intelligenz anwenden, ist gestiegen – von damals 9 Prozent auf jetzt 15 Prozent.",gab erheblichen handlungsbedarf gibt positive signale zahl unternehmen deutschland künstliche intelligenz anwenden gestiegen – damals prozent prozent,neutral,neutral
3156364,1100962,20,129,CDU/CSU,nadine,schön,2023-10-13,Economy,"Ich bin ganz froh, dass Sie, die gerade erst den Saal betreten haben, die Debatte bisher noch nicht verfolgen mussten; denn ich würde mir wünschen, dass von so einer Debatte das Signal ausgeht: Wir blicken optimistisch in die Zukunft. Wir sind der Meinung, dass wir mit unserem Know-how, mit unseren schlauen Menschen, mit unseren Forschern, mit unserer innovativen Wirtschaft das Thema „künstliche Intelligenz“ nutzen sollten, um die großen Probleme, die wir haben, angehen zu können, um neue Lösungen zu erarbeiten.",ganz froh saal betreten debatte bisher verfolgen mussten wünschen debatte signal ausgeht blicken optimistisch zukunft meinung knowhow schlauen menschen forschern unserer innovativen wirtschaft thema „künstliche intelligenz“ nutzen sollten großen probleme angehen neue lösungen erarbeiten,positive,negative
3156396,1100964,20,129,SPD,armand,zorn,2023-10-13,Policy,"Liebe Frau Schön, das kann ich Ihnen jetzt leider nicht ersparen: Wir haben Kritik am Antrag der CDU/CSU-Fraktion geäußert, nicht an der KI-Verordnung, nicht an der Technologie an sich, sondern an dem Antrag, der wesentliche Punkte enthält, die wir hier noch kritisch besprechen müssen. Ich glaube, Sie haben das in dem Antrag auf den Punkt gebracht – ich will auch etwas Positives dazu sagen –: Sie haben herausgearbeitet, dass das Thema „generative KI“ einer der kritischsten Punkte ist, die wir gerade miteinander besprechen müssen.",ersparen kritik cducsufraktion geäußert kiverordnung technologie wesentliche punkte enthält kritisch besprechen müssen glaube punkt gebracht – positives sagen – herausgearbeitet thema „generative ki“ kritischsten punkte miteinander besprechen müssen,negative,negative
3156398,1100964,20,129,SPD,armand,zorn,2023-10-13,Society,"Da gibt es unterschiedliche Meinungen. Da gibt es die einen, die der Meinung sind: Generative KI bringt so viele Risiken mit sich, und sie sind nicht vorhersehbar; deswegen muss man das komplett verbieten.",gibt unterschiedliche meinungen gibt meinung generative ki bringt viele risiken vorhersehbar komplett verbieten,negative,negative
3156401,1100964,20,129,SPD,armand,zorn,2023-10-13,Policy,"Basismodelle müssten sich einer Risikoklassifizierung unterziehen, und dann solle man entlang der Wertschöpfungskette weiterschauen. Und es gibt die Position der Bundesregierung – das hat der Staatssekretär deutlich gemacht –: Die Bundesregierung setzt sich dafür ein, dass man eine klare Trennung zwischen Basismodell einerseits und generativer KI andererseits macht.",basismodelle müssten risikoklassifizierung unterziehen solle entlang wertschöpfungskette weiterschauen gibt position bundesregierung – staatssekretär deutlich gemacht – bundesregierung setzt klare trennung basismodell einerseits generativer ki andererseits macht,neutral,neutral
3156402,1100964,20,129,SPD,armand,zorn,2023-10-13,Policy,"Und es gibt die Position der Bundesregierung – das hat der Staatssekretär deutlich gemacht –: Die Bundesregierung setzt sich dafür ein, dass man eine klare Trennung zwischen Basismodell einerseits und generativer KI andererseits macht. Basismodellen sollte eine Selbstverpflichtung auferlegt werden, während generative KI entsprechend der Risikoklassifizierung einzuordnen ist.",gibt position bundesregierung – staatssekretär deutlich gemacht – bundesregierung setzt klare trennung basismodell einerseits generativer ki andererseits macht basismodellen selbstverpflichtung auferlegt generative ki entsprechend risikoklassifizierung einzuordnen,neutral,neutral
3156406,1100964,20,129,SPD,armand,zorn,2023-10-13,Policy,"Sie sagen: „Man muss das angehen“, ja. Aber Sie machen keinen Vorschlag, wie wir mit der Frage von generativer KI umgehen können, und das finde ich schon sehr fahrlässig.",sagen „man angehen“ vorschlag frage generativer ki umgehen finde fahrlässig,neutral,negative
3156409,1100964,20,129,SPD,armand,zorn,2023-10-13,Policy,"Ja, was denn nun? Jetzt müssen Sie es uns mal sagen: Was denkt denn die CDU/CSU, wenn es darum geht, mit generativer KI umzugehen?",,neutral,neutral
3156416,1100964,20,129,SPD,armand,zorn,2023-10-13,Policy,"Diese Regulierung setzt den richtigen Rahmen, den wir brauchen, um auf der einen Seite das Vertrauen in diese Technologie zu stärken, aber auf der anderen Seite zeitgleich auch Innovationsfähigkeit und Wettbewerbsfähigkeit bei uns in Deutschland und bei uns in Europa zu ermöglichen. Ich will auf die Frage von Reallaboren eingehen, weil wir ja bei dem Thema „generative KI“ nicht genau wissen, wie sich diese Technologie entwickeln wird.",regulierung setzt richtigen rahmen brauchen seite vertrauen technologie stärken seite zeitgleich innovationsfähigkeit wettbewerbsfähigkeit deutschland europa ermöglichen frage reallaboren eingehen thema „generative ki“ wissen technologie entwickeln,neutral,neutral
3156421,1100964,20,129,SPD,armand,zorn,2023-10-13,Economy,"Deswegen ist eine der größten Herausforderungen, die wir jetzt haben, eine technologieoffene und zukunftsfeste Regulierung auf den Weg zu bringen. Die Reallabore sind eine gute Möglichkeit, dafür zu sorgen, insbesondere kleinen und mittelständischen Unternehmen die Möglichkeit zu geben, in Zukunft insbesondere bei generativer KI in enger Zusammenarbeit mit den Aufsichtsbehörden an bestimmten KI-Modellen zu arbeiten und sie so lange zu testen, so lange zu proben, bis diese Unternehmen bereit sind, auf den Markt zu gehen, wobei dann gesichert wird, dass nicht nur die Grundrechte gewährleistet werden, sondern auch, dass Innovationen aus Europa kommen.",größten herausforderungen technologieoffene zukunftsfeste regulierung bringen reallabore gute möglichkeit sorgen insbesondere kleinen mittelständischen unternehmen möglichkeit geben zukunft insbesondere generativer ki enger zusammenarbeit aufsichtsbehörden bestimmten kimodellen arbeiten lange testen lange proben unternehmen bereit markt gehen wobei gesichert grundrechte gewährleistet innovationen europa kommen,neutral,neutral
3156430,1100964,20,129,SPD,armand,zorn,2023-10-13,Security,"Des Weiteren muss man auch mal über die Frage von Datenqualität, Datenverarbeitung, Datenkultur und Datennutzung reden. Es ist diese Bundesregierung, diese Ampelregierung, die vor ein paar Wochen die Weiterentwicklung der Datenstrategie vorgelegt hat, wodurch genau die richtigen Faktoren genannt werden, wodurch genau die richtigen Schwerpunkte gesetzt werden.",weiteren frage datenqualität datenverarbeitung datenkultur datennutzung reden bundesregierung ampelregierung paar wochen weiterentwicklung datenstrategie vorgelegt wodurch richtigen faktoren genannt wodurch richtigen schwerpunkte gesetzt,neutral,neutral
3156452,1100966,20,129,AfD,eugen,schmidt,2023-10-13,Economy,"Der von der Regierung missbrauchte Begriff des Fachkräftemangels dient aber nur dazu, noch mehr Migranten nach Deutschland zu schleusen. KI hat das Potenzial, uns bei vielen Aufgaben zu entlasten, um Deutschland trotz einer älter werdenden Gesellschaft wettbewerbsfähig zu halten.",regierung missbrauchte begriff fachkräftemangels dient mehr migranten deutschland schleusen ki potenzial vielen aufgaben entlasten deutschland trotz älter werdenden gesellschaft wettbewerbsfähig halten,positive,neutral
3156456,1100966,20,129,AfD,eugen,schmidt,2023-10-13,Security,"Doch bei allen Chancen, die KI bietet, dürfen wir die potenziellen Gefahren nicht aus den Augen verlieren. Künstliche Intelligenz in den falschen Händen hat das Potenzial zur Totalüberwachung.",chancen ki bietet dürfen potenziellen gefahren augen verlieren künstliche intelligenz falschen händen potenzial totalüberwachung,negative,neutral
3156466,1100966,20,129,AfD,eugen,schmidt,2023-10-13,Policy,"Diese Regelungen bevorzugen diejenigen, die genug Ressourcen haben, um mit der Komplexität umzugehen, nämlich die US-Großkonzerne. Wo KI echte Möglichkeiten bietet, etwa beim stärkeren Grenzschutz, da legen EU-Bürokraten Steine in den Weg.",regelungen bevorzugen diejenigen genug ressourcen komplexität umzugehen usgroßkonzerne ki echte möglichkeiten bietet etwa beim stärkeren grenzschutz legen eubürokraten steine,positive,neutral
3156467,1100966,20,129,AfD,eugen,schmidt,2023-10-13,Security,"Wo KI echte Möglichkeiten bietet, etwa beim stärkeren Grenzschutz, da legen EU-Bürokraten Steine in den Weg. Die Überprüfung von Reisedokumenten mittels KI ist nur der Anfang.",ki echte möglichkeiten bietet etwa beim stärkeren grenzschutz legen eubürokraten steine überprüfung reisedokumenten mittels ki anfang,positive,neutral
3156472,1100966,20,129,AfD,eugen,schmidt,2023-10-13,Society,"Vielleicht liegt es daran, dass bei Ihnen schlicht zu wenig menschliche Intelligenz am Werk ist. Eine KI anstelle der Bundesregierung würde unserem Land wohl weniger schaden.",liegt schlicht wenig menschliche intelligenz werk ki anstelle bundesregierung land weniger schaden,neutral,neutral
3156475,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Economy,Sehr geehrte Damen und Herren! Künstliche Intelligenz ist Schlüssel und Zukunftstechnologie.,geehrte künstliche intelligenz schlüssel zukunftstechnologie,positive,neutral
3156478,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Economy,"Die Stichworte sind genannt: „Fachkräftemangel“, aber auch „Klimaschutz“. Bei all diesen Punkten kann und wird KI helfen.",stichworte genannt „fachkräftemangel“ „klimaschutz“ all punkten ki helfen,positive,neutral
3156479,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Policy,"Bei all diesen Punkten kann und wird KI helfen. Und: Wir wollen, dass KI aus Europa für Europa und für die Welt von Nutzen ist.",all punkten ki helfen ki europa europa welt nutzen,positive,neutral
3156490,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Security,"Die gilt es weiter voranzubringen. Natürlich ist es so, dass die KI auch Risiken hat.",gilt voranzubringen ki risiken,negative,neutral
3156492,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Society,"Man muss sich doch nur mal ansehen, was gerade im Hinblick auf den grausamen Angriffskrieg der Hamas gegen Israel in den sozialen Medien passiert und welche Fake News dort laufen. Da muss man sich die Frage stellen: Was passiert eigentlich, wenn da noch KI on top kommt, und wie können wir uns davor schützen?",ansehen hinblick grausamen angriffskrieg hamas israel sozialen medien passiert fake news laufen frage stellen passiert ki on top kommt schützen,negative,negative
3156496,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Society,"Wir sagen damit: Es gibt Dinge, die wir als Demokraten nicht wollen, nämlich Social Scoring; aber es gibt auch ganz viel, was wir wollen. Wir wollen ganz viel in der KI ermöglichen, und dafür müssen wir ebendiesen risikobasierten Ansatz voranbringen.",sagen gibt dinge demokraten social scoring gibt ganz ganz ki ermöglichen müssen ebendiesen risikobasierten ansatz voranbringen,negative,positive
3156508,1100968,20,129,Grüne,franziska,brantner,2023-10-13,Policy,"Zum Glück haben wir das schon lange nicht mehr umgesetzt, auch bei anderen Sachen nicht wie dem DSA, der kommen wird. Wir haben das auch nicht vor bei der KI.",glück lange mehr umgesetzt sachen dsa kommen ki,neutral,negative
3156523,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Economy,"Liebe Union! Sie stellen in Ihrem Antrag aus dem Juli 2023 fest, dass in generativer KI „das größte Innovationspotenzial … für Gesellschaft und Wirtschaft liegt“.",union stellen juli fest generativer ki „das größte innovationspotenzial … gesellschaft wirtschaft liegt“,positive,neutral
3156529,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Policy,"Dieses Modell war bereits damals in der Lage, auf Basis von 117 Millionen Parametern menschenähnliche Gespräche zu führen. Im gleichen Jahr legte die unionsgeführte Bundesregierung ihre KI-Strategie vor – von generativer KI, geschweige denn von Basismodellen keine Rede!",modell bereits damals lage basis millionen parametern menschenähnliche gespräche führen gleichen jahr legte unionsgeführte bundesregierung kistrategie – generativer ki geschweige basismodellen,neutral,neutral
3156530,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Policy,"Im gleichen Jahr legte die unionsgeführte Bundesregierung ihre KI-Strategie vor – von generativer KI, geschweige denn von Basismodellen keine Rede! Nun erinnert sich der informierte Unionler auch an die Fortschreibung der KI-Strategie aus dem Jahre 2020.",gleichen jahr legte unionsgeführte bundesregierung kistrategie – generativer ki geschweige basismodellen erinnert informierte unionler fortschreibung kistrategie jahre,neutral,neutral
3156533,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Science,Dieses Modell verfügte zu diesem Zeitpunkt über 175 Milliarden Parameter; das sind drei Nullen mehr. Auch in der Fortschreibung der KI-Strategie sucht man ein Kapitel oder wenigstens die Erwähnung von generativer KI vergebens.,modell verfügte zeitpunkt milliarden parameter drei nullen mehr fortschreibung kistrategie sucht kapitel wenigstens erwähnung generativer ki vergebens,neutral,neutral
3156535,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Society,"Liebe Union, in aller Deutlichkeit: Es war ein Urfehler, die Entwicklung eines deutschen und europäischen KI-Modells nicht bereits 2018 und in den Folgejahren als klares Zielbild zu nennen. Sie wurden von generativer KI kalt erwischt.",union deutlichkeit urfehler entwicklung deutschen europäischen kimodells bereits folgejahren klares zielbild nennen wurden generativer ki kalt erwischt,negative,negative
3156536,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Society,Sie wurden von generativer KI kalt erwischt. – Ich kann Ihnen sagen: Wir wurden von der Technologie der generativen KI nicht kalt erwischt und überrascht.,wurden generativer ki kalt erwischt – sagen wurden technologie generativen ki kalt erwischt überrascht,neutral,neutral
3156540,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Policy,"Eine moderne Innovationspolitik muss Technologien auch antizipieren und entsprechend fördern. Und das machen wir bei generativer KI, nicht nur auf globaler Ebene, nicht nur auf nationaler Ebene, sondern natürlich auch auf europäischer Ebene.",moderne innovationspolitik technologien antizipieren entsprechend fördern generativer ki globaler ebene nationaler ebene europäischer ebene,neutral,neutral
3156550,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Policy,"Die Bundesregierung setzt sich für eine KI-Ermöglichungsverordnung ein, damit wir unser Potenzial ausschöpfen und an die globale KI-Spitze kommen. Wir wollen eine KI-Ermöglichungsverordnung auch, um die von der Union verschlafenen KI-Modelle endlich zu ermöglichen; denn KI-Modelle sind im Grunde das Revolutionäre bei generativer KI.",bundesregierung setzt kiermöglichungsverordnung potenzial ausschöpfen globale kispitze kommen kiermöglichungsverordnung union verschlafenen kimodelle endlich ermöglichen kimodelle grunde revolutionäre generativer ki,neutral,neutral
3156556,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Policy,"Ihre Forderung ist durch Regierungshandeln erledigt, liebe Kolleginnen und Kollegen der Union. Parallel arbeitet Volker Wissing auf G-7-Ebene – das ist die globale Ebene – erfolgreich daran, internationale Standards für KI zu schaffen.",forderung regierungshandeln erledigt kolleginnen kollegen union parallel arbeitet volker wissing gebene – globale ebene – erfolgreich internationale standards ki schaffen,neutral,neutral
3156561,1100970,20,129,FDP,maximilian,funke-kaiser,2023-10-13,Science,"Allein in dieser Legislaturperiode werden 1,6 Milliarden Euro in die Erforschung, in die Entwicklung und in die Anwendung künstlicher Intelligenz investiert, ein Investment sondergleichen in die Zukunft dieses Landes! Damit kriegen wir bessere KI-Forschung, wir kriegen KI-Fachkräfte, und wir kriegen KI-Rechenzentren; denn mehr Rechenleistung bedeutet auch bessere KI.",allein legislaturperiode milliarden euro erforschung entwicklung anwendung künstlicher intelligenz investiert investment sondergleichen zukunft landes kriegen bessere kiforschung kriegen kifachkräfte kriegen kirechenzentren mehr rechenleistung bedeutet bessere ki,neutral,neutral
3156569,1100972,20,129,CDU/CSU,thomas,jarzombek,2023-10-13,Society,"Es ist schon eine irre Debatte, die wir jetzt hier erleben. Ich will zum Ersten sagen: Wir haben in diesem Jahr dreimal über KI gesprochen.",irre debatte erleben ersten sagen jahr dreimal ki gesprochen,neutral,negative
3156593,1100972,20,129,CDU/CSU,thomas,jarzombek,2023-10-13,Economy,"Wir dürfen den Fehler nicht wiederholen. Wir dürfen nicht der Weltmeister im Regulieren werden und dabei vergessen, das Thema „künstliche Intelligenz“ auch von der Marktseite aus zu betrachten.",dürfen fehler wiederholen dürfen weltmeister regulieren vergessen thema „künstliche intelligenz“ marktseite betrachten,neutral,neutral
3156596,1100972,20,129,CDU/CSU,thomas,jarzombek,2023-10-13,Policy,"Da geht es zum Beispiel um die Frage, die KI-Mittel des Bundes hoch- und nicht herunterzufahren. Sie werden um über 20 Prozent gekürzt, und die Zahl 1,6 Milliarden Euro für Investitionen in KI ist schlicht erfunden, wie wir mit verschiedenen Kleinen Anfragen ja inzwischen herausgefunden haben.",geht beispiel frage kimittel bundes hoch herunterzufahren prozent gekürzt zahl milliarden euro investitionen ki schlicht erfunden verschiedenen kleinen anfragen inzwischen herausgefunden,neutral,neutral
3156604,1100972,20,129,CDU/CSU,thomas,jarzombek,2023-10-13,Economy,Weil sie von der DARPA und anschließend vom amerikanischen Ministerium für Verteidigung gigantische Aufträge kriegen. Und da frage ich jetzt mal in Richtung Bundesregierung – zwei Staatssekretäre haben hier gesprochen –: Wo sind denn die Aufträge für die deutschen Start-ups im Bereich „künstliche Intelligenz“?,darpa anschließend amerikanischen ministerium verteidigung gigantische aufträge kriegen frage richtung bundesregierung – zwei staatssekretäre gesprochen – aufträge deutschen startups bereich „künstliche intelligenz“,neutral,neutral
3156609,1100972,20,129,CDU/CSU,thomas,jarzombek,2023-10-13,Science,"Natürlich gibt es immer noch die große Frage: Wie kriegen wir das Thema „KI-Professuren“ am Ende in die Wissenschaft hinein? Deshalb haben wir natürlich in der KI-Strategie nicht jede einzelne Technologie beschrieben, sondern da waren wir – das müsste sie freuen – technologieoffen und haben gesagt: Wir müssen hier mehr machen.",gibt immer große frage kriegen thema „kiprofessuren“ ende wissenschaft hinein kistrategie einzelne technologie beschrieben – müsste freuen – technologieoffen gesagt müssen mehr,neutral,neutral
3156616,1100974,20,129,SPD,holger,becker,2023-10-13,Policy,"Herr Kollege Jarzombek, ich kann Ihnen versichern: Wir sind am Speck schon längst dran. Ich hatte Anfang der Woche die Ehre, an der Konferenz des EPTA, des europäischen Netzwerks parlamentarischer Einrichtungen der Technikfolgenabschätzung, teilzunehmen, die in diesem Jahr unter dem Motto „Generative KI – Möglichkeiten, Risiken und politische Herausforderungen“ stattfand.",jarzombek versichern speck längst dran anfang woche ehre konferenz epta europäischen netzwerks parlamentarischer einrichtungen technikfolgenabschätzung teilzunehmen jahr motto „generative ki – möglichkeiten risiken politische herausforderungen“ stattfand,neutral,neutral
3156618,1100974,20,129,SPD,holger,becker,2023-10-13,Policy,"In zahlreichen Debatten wurde dabei immer wieder betont, dass die Entscheidungen, die wir heute treffen, nicht nur die nächsten Jahre, sondern womöglich das ganze nächste Jahrhundert prägen werden. Daher können wir uns auch nicht leisten, KI nicht zu regulieren.",zahlreichen debatten wurde immer betont entscheidungen heute treffen nächsten jahre womöglich ganze nächste jahrhundert prägen leisten ki regulieren,neutral,neutral
3156622,1100974,20,129,SPD,holger,becker,2023-10-13,Science,"Momentan steht Deutschland im weltweiten Vergleich im Bereich der KI-Forschung auf Platz drei, und wir tun natürlich alles dafür – und das sieht man durchaus auch im Bundeshaushalt –, dass das so bleibt. Aufgrund der Bedeutung dieses Themas möchte ich mich aber einer Forderung von zahlreichen führenden Forscherinnen und Forschern im Bereich der KI anschließen, nämlich ein globales Forschungszentrum für KI in Analogie zum CERN einzurichten.",momentan steht deutschland weltweiten vergleich bereich kiforschung platz drei tun – sieht durchaus bundeshaushalt – bleibt aufgrund bedeutung themas möchte forderung zahlreichen führenden forscherinnen forschern bereich ki anschließen globales forschungszentrum ki analogie cern einzurichten,neutral,neutral
3156623,1100974,20,129,SPD,holger,becker,2023-10-13,Science,"Aufgrund der Bedeutung dieses Themas möchte ich mich aber einer Forderung von zahlreichen führenden Forscherinnen und Forschern im Bereich der KI anschließen, nämlich ein globales Forschungszentrum für KI in Analogie zum CERN einzurichten. Wir wissen derzeit nämlich noch viel zu wenig über KI, und unsere Forschung und auch die Debatte konzentrieren sich zu sehr auf die Aktivitäten der kommerziellen Big Player in diesem Feld, wodurch viele spannende Ansätze noch überhaupt nicht beleuchtet werden.",aufgrund bedeutung themas möchte forderung zahlreichen führenden forscherinnen forschern bereich ki anschließen globales forschungszentrum ki analogie cern einzurichten wissen derzeit wenig ki forschung debatte konzentrieren aktivitäten kommerziellen big player feld wodurch viele spannende ansätze überhaupt beleuchtet,neutral,negative
3156634,1100974,20,129,SPD,holger,becker,2023-10-13,Policy,"Solche Gefahren gilt es durch die KI-Verordnung zu bannen. Wie Sie also sehen: Sie können sich darauf verlassen, dass unsere Fortschrittskoalition das Thema KI sehr ernst nimmt und dementsprechend auch die Trilogverhandlungen prioritär behandelt.",gefahren gilt kiverordnung bannen sehen verlassen fortschrittskoalition thema ki ernst nimmt dementsprechend trilogverhandlungen prioritär behandelt,neutral,neutral
3156637,1100974,20,129,SPD,holger,becker,2023-10-13,Economy,"Wir könnten hier nicht mehr einer Meinung sein. Denn – dies durfte ich gerade erst vorgestern unter anderem mit meinen Kollegen Maik Außendorf und Markus Reichel auf einem Podium des DIN zu digitaler Qualitätsinfrastruktur diskutieren – eine starke deutsche und europäische Positionierung in internationalen Standardisierungsgremien ist das A und O, um sicherzustellen, dass unsere Wirtschaft gerade mit Blick auf die Weiterentwicklung und Ausgestaltung von Marktbedingungen für KI weiter wächst und vorangehen kann.",könnten mehr meinung – durfte vorgestern kollegen maik außendorf markus reichel podium din digitaler qualitätsinfrastruktur diskutieren – starke deutsche europäische positionierung internationalen standardisierungsgremien a o sicherzustellen wirtschaft blick weiterentwicklung ausgestaltung marktbedingungen ki wächst vorangehen,neutral,neutral
